idx,workerid,sentence,followup,stype,ftype,response,OP1,OP1_type,OP2,OP2_type,comments,slide_number_in_experiment,proliferate.condition
7,713,I usually cook some dishes for dinner,because I love cooking those dishes.,S,F1,1.0,usually,QA,some,QD,,20,Group 3
7,741,I usually cook some dishes for dinner,because I love cooking those dishes.,S,F1,2.0,usually,QA,some,QD,,21,Group 3
7,769,I usually cook some dishes for dinner,because I love cooking those dishes.,S,F1,6.0,usually,QA,some,QD,,26,Group 3
7,797,I usually cook some dishes for dinner,because I love cooking those dishes.,S,F1,6.0,usually,QA,some,QD,,9,Group 3
7,825,I usually cook some dishes for dinner,because I love cooking those dishes.,S,F1,2.0,usually,QA,some,QD,,10,Group 3
7,854,I usually cook some dishes for dinner,because I love cooking those dishes.,S,F1,5.0,usually,QA,some,QD,,5,Group 3
7,655,I usually cook some dishes for dinner,although it's a different set of dishes each time.,S,F2,1.0,usually,QA,some,QD,,11,Group 5
7,709,I usually cook some dishes for dinner,although it's a different set of dishes each time.,S,F2,2.0,usually,QA,some,QD,wrong wording,5,Group 5
7,733,I usually cook some dishes for dinner,although it's a different set of dishes each time.,S,F2,4.0,usually,QA,some,QD,,10,Group 5
7,762,I usually cook some dishes for dinner,although it's a different set of dishes each time.,S,F2,4.0,usually,QA,some,QD,,25,Group 1
7,763,I usually cook some dishes for dinner,although it's a different set of dishes each time.,S,F2,6.0,usually,QA,some,QD,,10,Group 5
7,793,I usually cook some dishes for dinner,although it's a different set of dishes each time.,S,F2,1.0,usually,QA,some,QD,,7,Group 5
7,821,I usually cook some dishes for dinner,although it's a different set of dishes each time.,S,F2,4.0,usually,QA,some,QD,,9,Group 5
7,848,I usually cook some dishes for dinner,although it's a different set of dishes each time.,S,F2,6.0,usually,QA,some,QD,,10,Group 5
7,860,I usually cook some dishes for dinner,although it's a different set of dishes each time.,S,F2,1.0,usually,QA,some,QD,,20,Group 5
7,657,I cooked some dishes for dinner,because I love cooking those dishes.,Sc,F1,1.0,na_control,na_control,na_control,na_control,,15,Group 3
7,682,I cooked some dishes for dinner,because I love cooking those dishes.,Sc,F1,4.0,na_control,na_control,na_control,na_control,,19,Group 3
7,713,I cooked some dishes for dinner,because I love cooking those dishes.,Sc,F1,2.0,na_control,na_control,na_control,na_control,,23,Group 3
7,741,I cooked some dishes for dinner,because I love cooking those dishes.,Sc,F1,3.0,na_control,na_control,na_control,na_control,,7,Group 3
7,769,I cooked some dishes for dinner,because I love cooking those dishes.,Sc,F1,5.0,na_control,na_control,na_control,na_control,,14,Group 3
7,797,I cooked some dishes for dinner,because I love cooking those dishes.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,12,Group 3
7,825,I cooked some dishes for dinner,because I love cooking those dishes.,Sc,F1,4.0,na_control,na_control,na_control,na_control,,18,Group 3
7,854,I cooked some dishes for dinner,because I love cooking those dishes.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,23,Group 3
7,651,I cooked some dishes for dinner,although it's a different set of dishes each time.,Sc,F2,3.0,na_control,na_control,na_control,na_control,,16,Group 11
7,710,I cooked some dishes for dinner,although it's a different set of dishes each time.,Sc,F2,2.0,na_control,na_control,na_control,na_control,,7,Group 11
7,738,I cooked some dishes for dinner,although it's a different set of dishes each time.,Sc,F2,5.0,na_control,na_control,na_control,na_control,,14,Group 11
7,774,I cooked some dishes for dinner,although it's a different set of dishes each time.,Sc,F2,3.0,na_control,na_control,na_control,na_control,,26,Group 11
7,801,I cooked some dishes for dinner,although it's a different set of dishes each time.,Sc,F2,3.0,na_control,na_control,na_control,na_control,,23,Group 11
7,829,I cooked some dishes for dinner,although it's a different set of dishes each time.,Sc,F2,5.0,na_control,na_control,na_control,na_control,,19,Group 11
7,841,I cooked some dishes for dinner,although it's a different set of dishes each time.,Sc,F2,3.0,na_control,na_control,na_control,na_control,,16,Group 11
7,861,I cooked some dishes for dinner,although it's a different set of dishes each time.,Sc,F2,3.0,na_control,na_control,na_control,na_control,,9,Group 11
8,659,I frequently watch a rom-com on the weekend,because it's my favourite rom-com.,S,F1,3.0,frequently,QA,a/an,IND,,25,Group 20
8,687,I frequently watch a rom-com on the weekend,because it's my favourite rom-com.,S,F1,2.0,frequently,QA,a/an,IND,,20,Group 20
8,715,I frequently watch a rom-com on the weekend,because it's my favourite rom-com.,S,F1,1.0,frequently,QA,a/an,IND,,9,Group 20
8,743,I frequently watch a rom-com on the weekend,because it's my favourite rom-com.,S,F1,4.0,frequently,QA,a/an,IND,,7,Group 20
8,771,I frequently watch a rom-com on the weekend,because it's my favourite rom-com.,S,F1,5.0,frequently,QA,a/an,IND,,25,Group 20
8,799,I frequently watch a rom-com on the weekend,because it's my favourite rom-com.,S,F1,2.0,frequently,QA,a/an,IND,,9,Group 20
8,827,I frequently watch a rom-com on the weekend,because it's my favourite rom-com.,S,F1,5.0,frequently,QA,a/an,IND,,19,Group 20
8,856,I frequently watch a rom-com on the weekend,because it's my favourite rom-com.,S,F1,1.0,frequently,QA,a/an,IND,,14,Group 20
8,652,I frequently watch a rom-com on the weekend,but it's a different rom-com each time.,S,F2,4.0,frequently,QA,a/an,IND,,15,Group 6
8,675,I frequently watch a rom-com on the weekend,but it's a different rom-com each time.,S,F2,6.0,frequently,QA,a/an,IND,,25,Group 6
8,711,I frequently watch a rom-com on the weekend,but it's a different rom-com each time.,S,F2,5.0,frequently,QA,a/an,IND,,12,Group 6
8,767,I frequently watch a rom-com on the weekend,but it's a different rom-com each time.,S,F2,6.0,frequently,QA,a/an,IND,,19,Group 6
8,795,I frequently watch a rom-com on the weekend,but it's a different rom-com each time.,S,F2,7.0,frequently,QA,a/an,IND,,25,Group 6
8,823,I frequently watch a rom-com on the weekend,but it's a different rom-com each time.,S,F2,6.0,frequently,QA,a/an,IND,,24,Group 6
8,852,I frequently watch a rom-com on the weekend,but it's a different rom-com each time.,S,F2,6.0,frequently,QA,a/an,IND,,25,Group 6
8,634,I watched a rom-com on the weekend,because it's my favourite rom-com.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,20,Group 13
8,663,I watched a rom-com on the weekend,because it's my favourite rom-com.,Sc,F1,2.0,na_control,na_control,na_control,na_control,,7,Group 13
8,722,I watched a rom-com on the weekend,because it's my favourite rom-com.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,11,Group 13
8,752,I watched a rom-com on the weekend,because it's my favourite rom-com.,Sc,F1,3.0,na_control,na_control,na_control,na_control,,19,Group 13
8,782,I watched a rom-com on the weekend,because it's my favourite rom-com.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,9,Group 13
8,803,I watched a rom-com on the weekend,because it's my favourite rom-com.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,24,Group 13
8,859,I watched a rom-com on the weekend,because it's my favourite rom-com.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,21,Group 13
8,636,I watched a rom-com on the weekend,but it's a different rom-com each time.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,25,Group 4
8,661,I watched a rom-com on the weekend,but it's a different rom-com each time.,Sc,F2,3.0,na_control,na_control,na_control,na_control,,15,Group 4
8,704,I watched a rom-com on the weekend,but it's a different rom-com each time.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,6,Group 4
8,735,I watched a rom-com on the weekend,but it's a different rom-com each time.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,15,Group 4
8,764,I watched a rom-com on the weekend,but it's a different rom-com each time.,Sc,F2,6.0,na_control,na_control,na_control,na_control,,23,Group 4
8,780,I watched a rom-com on the weekend,but it's a different rom-com each time.,Sc,F2,3.0,na_control,na_control,na_control,na_control,,16,Group 4
8,806,I watched a rom-com on the weekend,but it's a different rom-com each time.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,14,Group 4
8,849,I watched a rom-com on the weekend,but it's a different rom-com each time.,Sc,F2,2.0,na_control,na_control,na_control,na_control,,26,Group 4
9,634,I sometimes listen to a few songs while working,because I really like those songs.,S,F1,5.0,sometimes,QA,a few,QD,,6,Group 13
9,663,I sometimes listen to a few songs while working,because I really like those songs.,S,F1,4.0,sometimes,QA,a few,QD,,11,Group 13
9,722,I sometimes listen to a few songs while working,because I really like those songs.,S,F1,7.0,sometimes,QA,a few,QD,,16,Group 13
9,752,I sometimes listen to a few songs while working,because I really like those songs.,S,F1,3.0,sometimes,QA,a few,QD,,20,Group 13
9,782,I sometimes listen to a few songs while working,because I really like those songs.,S,F1,5.0,sometimes,QA,a few,QD,'Like the songs' would sound better,6,Group 13
9,803,I sometimes listen to a few songs while working,because I really like those songs.,S,F1,7.0,sometimes,QA,a few,QD,,14,Group 13
9,859,I sometimes listen to a few songs while working,because I really like those songs.,S,F1,7.0,sometimes,QA,a few,QD,,7,Group 13
9,636,I sometimes listen to a few songs while working,though it's different songs each time.,S,F2,6.0,sometimes,QA,a few,QD,,18,Group 4
9,661,I sometimes listen to a few songs while working,though it's different songs each time.,S,F2,7.0,sometimes,QA,a few,QD,,19,Group 4
9,704,I sometimes listen to a few songs while working,though it's different songs each time.,S,F2,4.0,sometimes,QA,a few,QD,,9,Group 4
9,735,I sometimes listen to a few songs while working,though it's different songs each time.,S,F2,1.0,sometimes,QA,a few,QD,,25,Group 4
9,764,I sometimes listen to a few songs while working,though it's different songs each time.,S,F2,6.0,sometimes,QA,a few,QD,linked theme - both statements share same subject 'songs',6,Group 4
9,780,I sometimes listen to a few songs while working,though it's different songs each time.,S,F2,4.0,sometimes,QA,a few,QD,,5,Group 4
9,806,I sometimes listen to a few songs while working,though it's different songs each time.,S,F2,2.0,sometimes,QA,a few,QD,,23,Group 4
9,849,I sometimes listen to a few songs while working,though it's different songs each time.,S,F2,6.0,sometimes,QA,a few,QD,,15,Group 4
9,635,I listened to a few songs while working,because I really like those songs.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,10,Group 22
9,685,I listened to a few songs while working,because I really like those songs.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,15,Group 22
9,696,I listened to a few songs while working,because I really like those songs.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,25,Group 22
9,734,I listened to a few songs while working,because I really like those songs.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,18,Group 22
9,756,I listened to a few songs while working,because I really like those songs.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,11,Group 22
9,787,I listened to a few songs while working,because I really like those songs.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,10,Group 22
9,818,I listened to a few songs while working,because I really like those songs.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,23,Group 22
9,846,I listened to a few songs while working,because I really like those songs.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,26,Group 22
9,656,I listened to a few songs while working,though it's different songs each time.,Sc,F2,4.0,na_control,na_control,na_control,na_control,,24,Group 17
9,677,I listened to a few songs while working,though it's different songs each time.,Sc,F2,2.0,na_control,na_control,na_control,na_control,,16,Group 17
9,712,I listened to a few songs while working,though it's different songs each time.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,14,Group 17
9,740,I listened to a few songs while working,though it's different songs each time.,Sc,F2,7.0,na_control,na_control,na_control,na_control,,26,Group 17
9,768,I listened to a few songs while working,though it's different songs each time.,Sc,F2,6.0,na_control,na_control,na_control,na_control,,10,Group 17
9,796,I listened to a few songs while working,though it's different songs each time.,Sc,F2,6.0,na_control,na_control,na_control,na_control,,10,Group 17
9,824,I listened to a few songs while working,though it's different songs each time.,Sc,F2,2.0,na_control,na_control,na_control,na_control,,7,Group 17
9,853,I listened to a few songs while working,though it's different songs each time.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,15,Group 17
10,659,I usually paint some pictures in my free time,because I enjoy painting those pictures.,S,F1,3.0,usually,QA,some,QD,,20,Group 20
10,687,I usually paint some pictures in my free time,because I enjoy painting those pictures.,S,F1,2.0,usually,QA,some,QD,very redundant continuations so far,7,Group 20
10,715,I usually paint some pictures in my free time,because I enjoy painting those pictures.,S,F1,3.0,usually,QA,some,QD,,12,Group 20
10,743,I usually paint some pictures in my free time,because I enjoy painting those pictures.,S,F1,3.0,usually,QA,some,QD,,15,Group 20
10,771,I usually paint some pictures in my free time,because I enjoy painting those pictures.,S,F1,7.0,usually,QA,some,QD,,12,Group 20
